STATION_NAME,ISLAND_GROUP,REGION,PROVINCE,CITY_OR_MUNICIPALITY,BARANGAY,YEAR_ESTABLISHED,LATITUDE,LONGITUDE,DESCRIPTION,YEAR_SURVEYED,PROJECT,EPOCH,LATITUDE(WGS84),LONGITUDE(WGS84),ERROR_ELLIPSE,ACCURACY_CLASS,ELLIPSOIDAL_HT(WGS84),HEIGHT_ERROR,ORDER_OF_ACCURACY(WGS84),EGM2008_ELEVATION,UTM_X(WGS84),UTM_Y(WGS84),UTM_Zone(WGS84),LATITUDE(PRS92),LONGITUDE(PRS92),ELLIPSOIDAL_HT(PRS92),NORTHING(PTM),EASTING(PTM),PTM_ZONE,UTMX(PRS92),UTMY(PRS92),UTM_ZONE,LATITUDE(ITRF),LONGITUDE(ITRF),ERROR_ELLIPSE(ITRF),ELLIPSOIDAL_HT(ITRF),HEIGHT_ERROR(ITRF),YEAR_COMPUTED,ENCODER,DATE_UPDATED,REFERENCE_FILE
CGY-3577,LUZON,REGION II,CAGAYAN,CLAVERIA,UNION,2010,18.56147141,121.0493191,"CGY-3577 From Claveria town proper travel west going to Sta. Praxedes until Bgy Union is reached. The station is located about 10m west of barangay hall, south of the barangay stage, and east of Union Elementary School. Station mark is a 4"" copper nail centered on a 40cm x 40cm concrete monuments with inscription ""CGY-3577, 2010, LMS-2"".",2012,Reobs 2012,2012,18.5614903388889,121.049320761111,0.02,2,50.411,0.05,1,13.68701788511385,294127.47058,2053424.34651,51,18.56323843888889,121.0480539361111,19.00333,2053097.866,505072.571,3,293992.81,2053496.006,51,0.0,0.0,0.0,0.0,0.0,2020-01-01,TIM,2020-01-01,
CGY-6,LUZON,REGION II,CAGAYAN,BAGGAO,IMURUNG,1990,17.84681625,121.9023729,"CGY-6 From Tuguegarao, travel N along national highway towards Alcala town, 26 m. up to Alcala-Baggao road junction. Turn right, travel for 9 km. up to Baggao town proper. Then turn right again and travel for 30 km. up to Brgy. San Jose, where the municipal building is located. From Brgy. San Jose, travel NE along the provincial highway for 5 km. up to Brgy. Imurung. Upon reaching the barangay proper of Imurung proceed farther for 500 m. or up to where the lateral canal of irrigation meets. The station is located on the concrete flood gate W of the road. Travel time from Tuguegarao to the station is 2 hrs. Accessible by 2-wheel drive vehicle. Station mark is a cross cut on top of 0.15 m. x 0.01 m. dia. brass rod set in a drill hole, centered on a 0.30 m. x 0.30 m. cement patty; 0.02 m. above the concrete surface of irrigation flood gate. Inscribed with the station name. Sub-surface mark; none. Reference marks: RM-1, RM-2, and RM-3 are cross cuts on top of 0.15 m. x 0.01 m. dia. brass rod set in drill holes centered on cement patty 0.02 m. above concrete surface of irrigation flood gate. Inscribed with the reference mark numbers.",2012,Reobs 2012,2012,17.8468322944444,121.902383519444,0.02,2,72.638,0.04,1,33.58874577424653,383697.72048,1973581.23744,51,17.84852008333333,121.901101575,36.83885,1974228.555,595512.113,3,383561.298,1973649.677,51,0.0,0.0,0.0,0.0,0.0,2020-01-01,TIM,2020-01-01,
CGY-79,LUZON,REGION II,CAGAYAN,ALCALA,PIGGATAN,2007,17.95768144,121.6602361,"CGY-79 Is located on top of a riprap about 5 m. from the road centerline and 40 m. N of the NE end of Pigatan Bridge located along the nat'l. highway 20 km. from Gattaran or 10 km. from Alcala Proper. Mark is the head of a 3 in. copper nail centered on a 30 cm. x 30 cm. cement putty, with inscriptions ""CGY-79 2007 NAMRIA"".",2012,Reobs 2012,2012,17.9576987638889,121.660245430556,0.02,2,57.007,0.05,1,18.735947965278,358125.74571,1986016.98571,51,17.959398325,121.6589656388889,22.14922,1986392.768,569802.469,3,357989.511,1986086.271,51,0.0,0.0,0.0,0.0,0.0,2020-01-01,TIM,2020-01-01,
ABR-3212,LUZON,CAR,ABRA,LICUAN-BAAY,NALBUAN,2008,17.57111553,120.8999839,"ABR-3212 From Benguet take Prov'l Road going to Mun. of Licuan then take a road going to Malibcung and at the rightside Baquero Elementary School where ABR-3212 is located. The monument is marked of 4"" conc. nail flush in a conc. mon. 20 x 20 x 100 block embedded on the ground with inscription of ABR-3212; 2008, NAMRIA, The Station point is located at Brgy. Baquero, Licuan Baay, Abra.",2012,Reobs 2012,2012,17.5711296361111,120.899989405556,0.02,2,773.715,0.05,1,732.0385959379585,277115.0787,1943971.52449,51,17.57282203611111,120.8986996222222,739.43139,1943490.904,489246.631,3,276977.028,1944042.909,51,0.0,0.0,0.0,0.0,0.0,2020-01-01,Aila Leana Sampana,2024-01-01,
ABR-3221 (BLLM-2),LUZON,CAR,ABRA,BANGUED,ZONE 5 POB.,2010,17.59626769,120.617574,"ABR-3221 BLLM No. 2 is located at the town Plaza of Bangued approximately 30m. East from Abra Valley College and 25m North from Bangued Church. Station is marked by a metal bolt on the center of concrete monument 40 x 40 x 100cm., Set 80cm., below the ground 20cm. above the ground, with inscriptions BANGUED, ABRA, BLLM NO.2, CAD-536-D, DENR, 2010.",2012,Reobs 2012,2012,17.5962816222222,120.617577508333,0.02,2,87.864,0.06,1,49.6107503538888,247162.86881,1947110.40572,51,17.59798173333333,120.6162877583333,54.33895,1946313.544,459273.079,3,247024.682,1947182.737,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aila Leana Sampana,2021-01-01,
LUN-3008,LUZON,REGION I,LA UNION,AGOO,SANTA RITA,2007,16.35368547,120.3428494,"LUN-3008 Is located beside Sta. Rita Chapel, brgy. Sta. Rita, Agoo, La Union & southwest of a basketball court. Mark in the head of a 3 inches concrete nail embedded and centered on a 30 cm x 30 cm x 100 cm standard concrete monument protruding by about 20 cm, with the inscription LUN-3008 PRS-92 DENR FNSP R-1.",2012,Reobs 2012,2012,16.3537665111111,120.342850827778,0.03,3,45.43,0.07,1,4.296103302638997,216126.82952,1809922.06222,51,16.35539696666667,120.3415317833333,8.675,1808884.844,429648.421,3,215984.255,1809994.295,51,0.0,0.0,0.0,0.0,0.0,2020-01-01,TIM,2020-01-01,
LUN-3216,LUZON,REGION I,LA UNION,SANTO TOMAS,UBAGAN,2007,16.2675468,120.3848154,"LUN-3216 From Santo Tomas Town Hall, travel for about 2.8 km. until reaching Brgy. Ubagan. Station is located at Ubagan Elem. School, NW of the basketball court and E of a waiting shed. Mark is the head of a 4 in. copper nail centered and embedded on a 20 cm. x 20 cm. x 100 cm. concrete monument, with inscriptions ""LUN-3216 2007 NAMRIA"".",2012,Reobs 2012,2012,16.2674946472222,120.384859616667,0.02,2,44.789,0.07,1,3.366508867217277,220494.92271,1800312.22084,51,16.26911885,120.3835386083333,7.66902,1799323.614,434107.783,3,220352.091,1800384.245,51,0.0,0.0,0.0,0.0,0.0,2020-01-01,TIM,2020-01-01,
PNG-2,LUZON,REGION I,PANGASINAN,BOLINAO,ARNEDO,1989,16.39322867,119.8816936,"PNG-2 Is approx. 900 m. W of Bolinao Port; about 1.3 km. W from the intersection of national road and A. Celina St. Station is located at the middle W end of concrete fishpond dike in the School of Fisheries compound. Station mark is 0.15 m. x 0.01 m. brass rod set on top of the middle W end of concrete fishpond dike with cement patty. Inscribed on top PNG-2 1989 NAMRIA. RMs 1, 2, 3 & 4 are 0.15 m. x 0.01 m. dia. brass rods with cement patties and arrows pointing to the station, set on top of concrete fishpond dike. RM 3 set on the NW corner of building with cement patty with arrow pointing to PNG-2 station.",2012,Reobs 2012,2012,16.3932333027778,119.881691519444,0.03,3,41.78,0.09,1,2.908032692524017,807816.32083,1814619.45321,50,16.39487623333333,119.8803728277778,6.26133,1813469.294,380397.468,3,807677.04,1814689.016,50,16.39327798333333,119.8816827388889,0.0234,40.441,0.0778,2020-01-01,Aries Zafra,2022-01-01,
PNG-3195,LUZON,REGION I,PANGASINAN,AGUILAR,LAOAG,2008,15.86964823,120.2426803,"From Mangatarem town proper travel northward until you reach the barangay Cabugay municipality of Aguilar. The mark is located at Cabugay bridge about 4 m from the North side edge of the bridge and 7 m from the centerline of the road. Station is mark by the head of 4” copper nail on 0.40 m x 0.40 m concrete monument with inscription “PNG-3195, PRS-92, 2008, DENR-LMS R-1”.",2012,Reobs 2012,2012,15.8696510555556,120.242681891667,0.02,2,65.722,0.04,1,22.28773667091988,204702.0995,1756461.07014,51,15.871253625,120.2413513888889,27.74388,1755348.527,418747.639,3,204557.812,1756533.22,51,0.0,0.0,0.0,0.0,0.0,2020-01-01,TIM,2020-01-01,
PNG-3291,LUZON,REGION I,PANGASINAN,CITY OF DAGUPAN,PANTAL,2008,16.05736839,120.3398738,"PNG-3291 From Dagupan City town plaza travel NW going to Binmaley to reach barangay Pantal. The station is located within the center of elongated road island along the national road. It is about 3 m S of the said road and 1 m N of the signboard. Station is mark by the head of a 4"" copper nail on a 0.40 m x 0.40 m concrete monument with inscription PNG-3921, PRS-92, 2008, DENR-LMS R-1.",2012,Reobs 2012,2012,16.0573718388889,120.339875019444,0.02,2,46.444,0.06,1,4.317741465293892,215383.19928,1777110.0116,51,16.05898398333333,120.3385490361111,8.79529,1776086.163,429224.037,3,215239.623,1777182.006,51,0.0,0.0,0.0,0.0,0.0,2020-01-01,Aila Leana Sampana,2021-01-01,
PNG-3292,LUZON,REGION I,PANGASINAN,CITY OF DAGUPAN,BONUAN GUESET,2008,16.07172521,120.3367819,"PNG-3292 From the municipal hall of Dagupan drive NE on the route going to San Fabian to reach Brgy. Bonuan Gueset on any kind of vehicle. The station is located along the national road and near PCG Naval detachment. It is about 1 m W of the entrance gate of the said detachment and also near a waiting shed. It is at the NW of the entry access of the Caltex Gasoline Station. Station is mark by the head of a 4"" copper nail on a 0.40 m x 0.40 m concrete monument with inscription PNG-3292, PRS-92, 2008, DENR-LMS R-1.",2012,Reobs 2012,2012,16.0717288694444,120.336782288889,0.03,3,46.355,0.09,1,4.285308255924868,215072.55401,1778703.83711,51,16.073341975,120.3354566361111,8.75718,1777675.992,428898.234,3,214929.024,1778775.853,51,0.0,0.0,0.0,0.0,0.0,2020-01-01,TIM,2020-01-01,
PNG-3396,LUZON,REGION I,PANGASINAN,BOLINAO,CONCORDIA,2008,16.38925229,119.8904621,"PNG-3396 From the municipal town hall travel W for about 3 minutes going to Concordia Brgy. plaza. The station is located W of Bgy Hall and Day Care Center and N of Barangay Stage. It is exactly 11.60 m of a concrete post of day care center. Station is mark by the head of a 4"" copper nail on a 0.40 m x 0.40 m concrete monument with inscription PNG-3396, PRS-92, 2008, DENR-LMS R-1.",2012,Reobs 2012,2012,16.389256,119.890461266667,0.02,2,41.999,0.05,1,3.038818105075684,808760.03428,1814192.35406,50,16.39089849444444,119.8891424916667,6.44696,1813023.934,381331.965,3,808620.747,1814261.888,50,0.0,0.0,0.0,0.0,0.0,2020-01-01,TIM,2020-01-01,
PNG-4,LUZON,REGION I,PANGASINAN,ROSALES,CARMAY EAST,1989,15.91126435,120.6417202,"PNG-4 Station was set on top W irrigation canal headwall; about 3 kms. E of Rosales town proper; 500 m. NW of Brgy. Carmay East and 10 km. W of Sta. Maria. It is accessible for all types of vehicles. Station mark is 0.15 m. x 0.01 m. dia. brass rod set on top center of W irrigation canal headwall with cement patty and inscribed on top ""PNG-004 1989 NAMRIA"". Reference marks (RM) is 4, RMs are 0.15 m. x 0.01 m. dia. brass rods set in drilled holes with cement patty and inscribed with RM numbers.",2012,Reobs 2012,2012,15.911268,120.641723663889,0.02,2,74.82,0.07,1,33.16364630323227,247512.25933,1760545.4764,51,15.91286440277778,120.6403946611111,35.99941,1759838.603,461494.409,3,247368.441,1760616.364,51,15.9113126,120.6417153111111,0.0175,73.402,0.0635,2020-01-01,Aries Zafra,2022-01-01,
MMA-5 (ENGINEERING 1956),LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,U.P. CAMPUS,1956-01-01 00:00:00,14.6563818083333,121.069763722222,"MMA-5 = ""ENGINEERING 1956"" In Diliman, Quezon City inside the Univ. of the Philippines at the center of the deck roof of the kidney-shape elevator penthouse, at the E wing of the Engineering building. Station mark is a regular PC & GS triangulation disk embedded on the concrete roof of the Engineering Bldg. with inscription ""ENGINEERING 1956"". Latitude is 14° 39' 28.39"" and the longitude is 121° 04' 06.187"". Reference mark no. 1 is a drill hole with three rays, chiseled around it on the concrete curve of the deck roof, 2.7990 m. N 41° W from the station. Reference mark No. 2 is a similar marker, 3.872 m., N 88° E from the station. Reference mark no. 3 is a similar marker, 2.578 m., S 39° W from the station.",2012,Reobs 2012,2012,14.6563823944444,121.069763383333,0.02,2,134.08,0.04,1,90.03199047761248,292122.95054,1621207.15031,51,14.65788950277778,121.0684054194444,90.53817,1620956.436,507368.334,3,291975.319,1621275.524,51,0.0,0.0,0.0,0.0,0.0,2020-01-01,TIM,2020-01-01,
NGW-125,VISAYAS,NIR,NEGROS OCCIDENTAL,CITY OF SIPALAY,BARANGAY 3,2007,9.74929021111111,122.410932372222,"NGW-125 The station is located on the SE tip of the headwall which is on the SW of the wooden electric post. The station is about 0.4 km. from the Sipalay town hall. Mark is the head of a 4"" copper nail flushed at the center of a 30 x 30 cm. cement putty embedded on top of the headwall with inscriptions ""NGW-125; 2007; NAMRIA"".",2012,Reobs 2012,2012,9.74927103888889,122.410931388889,0.03,3,65.697,0.05,1,5.024746484846503,435390.76873,1077747.46431,51,9.750413180555556,122.4094568111111,6.35914,1078183.696,435205.799,4,435228.478,1077806.312,51,0.0,0.0,0.0,0.0,0.0,2020-01-01,TIM,2020-01-01,
NGW-3017,VISAYAS,NIR,NEGROS OCCIDENTAL,CITY OF SAGAY,OLD SAGAY,2007,10.9378463388889,123.422257613889,"NGW-3017 Station is located about 4.6 Km. from Sagay City proper along the road going to pier. Station is located on the NW side of the road leading to pier, and at the SW of Km. post 88. Mark is the head of a 4 in. copper nail flushed at the center of a 20 cm x 20 cm cement putty embedded on the ground with inscription ""NGW-3017, 2007, NAMRIA"".",2012,Reobs 2012,2012,10.9378266055556,123.422263444444,0.02,2,66.85,0.03,1,5.688807422647145,546139.71177,1209137.16719,51,10.93902828611111,123.4208201361111,7.75929,1209617.565,545998.479,4,545982.379,1209194.178,51,0.0,0.0,0.0,0.0,0.0,2020-01-01,TIM,2020-01-01,
NGW-3123,VISAYAS,NIR,NEGROS OCCIDENTAL,VALLADOLID,BAGUMBAYAN,2007,10.442200025,122.833850188889,"NGW-3123 STATION IS LOCATED 47 M SW OF ELECTRIC POST, 46 M SW OF NIPA HUT AND 14 M NE OF ELECTRIC POST. IT IS ABOUT 130 M FROM VALLADOLID-SAN ENRIQUE ROAD. MARK IS HEAD OF A 4 IN. COPPER NAIL FLUSHED AT THE CENTER OF A 20 CM X 20 CM X 100 CM CONCRETE BLOCK CASTED ON THE GROUND WITH INSCRIPTIONS, ""NGW-3123, 2007, NAMRIA"".",2012,Reobs 2012,2012,10.4421806166667,122.833852938889,0.02,2,66.515,0.03,1,5.507373240911953,481816.16118,1154306.97329,51,10.44336155555556,122.8323962638889,7.70675,1154769.469,481650.161,4,481656.583,1154365.279,51,0.0,0.0,0.0,0.0,0.0,2020-01-01,TIM,2020-01-01,
NGW-3307,VISAYAS,NIR,NEGROS OCCIDENTAL,CITY OF SILAY,BARANGAY IV,2010,10.7955425277778,122.979053916667,"NGW-3307 The station is located at Barangay IV, City of Silay, Province of Negros Occidental on the right side of the road going to New Bacolod-Silay International Airport about 50 meters SW from the historical Japanese pillbox infront of Silay City Public Cemetery. Mark is the had of 3"" copper nail set and centered on a 20x20x100 cm. cement putty with inscription ""NGW-3307; 2010; DENR/LMS-VI.""",2012,Reobs 2012,2012,10.7955237083333,122.979058561111,0.02,2,70.756,0.03,1,10.58749961357369,497710.71444,1193370.62347,51,10.79672601111111,122.9776108527778,12.4188,1193846.739,497551.576,4,497552.433,1193428.872,51,0.0,0.0,0.0,0.0,0.0,2020-01-01,TIM,2020-01-01,
NGW-42,VISAYAS,NIR,NEGROS OCCIDENTAL,CITY OF CADIZ,BARANGAY 4 POB.,2007,10.9598380388889,123.311691116667,"NGW-42 The station is located on the first step of the concrete stairs on the SE side of the wharf. Mark is the head of a 4"" copper nail drilled and grouted at the center of a 30 x 30 cm. cement putty embedded on top of the concrete stairs with inscriptions ""NGW-42; 2007; NAMRIA"". The station is located on the northern part of the plaza.",2012,Reobs 2012,2012,10.9598191222222,123.311696811111,0.02,2,66.155,0.03,1,4.966129452120974,534055.71767,1211554.23253,51,10.96102498888889,123.3102538083333,7.38943,1212035.85,533910.201,4,533898.332,1211611.616,51,0.0,0.0,0.0,0.0,0.0,2020-01-01,Aila Leana Sampana,2021-01-01,
ARA-3419,LUZON,REGION III,AURORA,BALER,ZABALI,2008,15.75722859,121.5891084,"ARA-3419 It is situated at the concrete pavement of the baler port5 meters away NW from the edge of it and 70 meters away NE from the port passengers waiting area. Station is a concrete putty monument 30 x 20 cm with a mark 5/8"" diameter copper wire and a narrow hole mark at the center, set level on the ground with inscriptions ARA-3419, 2008 NAMRIA.",2014,Inter-Island,2014,15.7572308,121.589107947222,0.01,1,49.109,0.03,2,4.957746597332786,348852.40605,1742587.34795,51,15.75879668333333,121.5877767361111,7.5296,1742846.345,562985.897,3,348708.868,1742655.056,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aila Leana Sampana,2021-01-01,
ARA-3488 (AIC-103),LUZON,REGION III,AURORA,DILASAG,DILAGUIDI,2010,16.4357105,122.1975362,"ARA-3488-AIC-103 From Dilasag Bay travel towards Barangay Dilaguidi where the station is located about 150 meters from the Plaza. Station mark is the head of an umbrella nail flushed at the center of a 10cm. x 10cm. x 30 cm concrete monument with inscription ""AIC-103; 2010; DENR/LMS-111.""",2014,Inter-Island,2014,15.38049325,121.397337102778,0.02,2,50.685,0.03,2,6.140800236971202,327990.8099,1701049.12136,51,15.38203948888889,121.3959967222222,8.4497,1701112.167,542511.823,3,327845.865,1701117.107,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aila Leana Sampana,2021-01-01,
ABR-3206,LUZON,CAR,ABRA,LICUAN-BAAY,BONGLO,2008,17.62238814,120.8621647,"ABR-3206 From Benguet take the Prov'l Road going to Mun. of Licuan at the intersection going to licuan ABR-3206 is located opposite of the road towards licuan near the Bdry of Brgy Bunglo and Lenneng. The monument is marked of 4"" conc. nail flush in a conc. mon. 20 x 20 x 100 block embedded on the ground with inscription of ABR-3206; 2008, NAMRIA, The Station point is located at Brgy. Bunglo, Licuan Baay, Abra.",2014,Inter-Island,2014,17.6224023527778,120.862169919444,0.01,1,544.774,0.03,2,503.9686790889143,273163.63352,1949692.00711,51,17.62409869444445,120.8608812194444,510.74563,1949167.96,485236.242,3,273025.721,1949763.559,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aila Leana Sampana,2021-01-01,
NGW-127,VISAYAS,NIR,NEGROS OCCIDENTAL,CITY OF KABANKALAN,BANTAYAN,2007,9.72411731666667,122.789770088889,"NGW-127 The station is located on the NW grass lawn in front of Barangay Bantayan Peoples Hall. Mark is the head of a 4"" copper nail flushed at the center of a 30 x 30 x 120 cm. cement block cast on the ground with inscriptions ""NGW-127; 2007; NAMRIA"".",2014,Inter-Island,2014,9.72409716388889,122.789769688889,0.03,3,263.871,0.05,2,200.4103892227515,476940.48249,1074915.09761,51,9.725228241666668,122.7882952416667,203.53927,1075349.095,476770.424,4,476778.555,1074972.704,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aila Leana Sampana,2021-01-01,
ILN-3031,LUZON,REGION I,ILOCOS NORTE,PAOAY,SANTA RITA,2009,18.04647408,120.5231137,"ILN-3031 Is located at Brgy. Sta. Rita adjacent to the approach of the bridge going to Brgy. Sideg. It is intervisible to ILN-3032. This monument was constructed together with the appearance of Kagawad Agapito Alogado. Mark is the head of a 3 inch concrete nail embedded and centered on a 30cm x 30cm x 100cm standard concrete monument protruding by about 20cm., with the inscription; ""ILN-3031 PRS-92 DENR FNSP R-1"".",2015,Gravity,2015.83,18.0464900611111,120.523118380556,0.02,2,47.604,0.04,2,10.97226516055345,237793.1615,1997085.55976,51,18.048218975,120.5218389111111,15.76096,1996164.136,449375.461,3,237656.419,1997158.531,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aila Leana Sampana,2021-01-01,
ILN-3033,LUZON,REGION I,ILOCOS NORTE,PAOAY,BACSIL,2009,18.08873045,120.4991896,"ILN-3033 Is located at the southeast portion of Brgy. Bacsil Primary School Compound. It is just beside the fence of the said school. Mark is the head of a 3 inch concrete nail on a 30cm x 30cm x 100cm standard concrete monument protruding by about 20cm., with the inscription; ILN-3033 PRS-92 DENR FNSP R-1",2015,Gravity,2015.83,18.0887472472222,120.499194227778,0.02,2,50.311,0.04,2,13.92526954999803,235322.58507,2001798.5069,51,18.09047916111111,120.4979157027778,18.66307,2000847.919,446855.291,3,235185.969,2001871.586,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aila Leana Sampana,2021-01-01,
ILN-3034,LUZON,REGION I,ILOCOS NORTE,PAOAY,SUBA,2009,18.12509936,120.5184459,"ILN-3034 Is located on the top of a hill at Brgy. Suba. It is inside the lot of Mr. Bartolome Cagat. It is approximately 200m away from the Timpuyog Learning Center. Mark is the head of a 3 inch concrete nail embedded and centered on a 30cm x 30cm x 100cm standard concrete monument protruding by about 20cm., with the inscription; ILN-3034 PRS-92 DENR FNSP R-1",2015,Gravity,2015.83,18.1251158222222,120.5184506,0.02,2,74.312,0.04,2,37.9425744399048,237415.89684,2005797.75161,51,18.12684946944444,120.5171729444444,42.73668,2004867.705,448904.218,3,237279.416,2005870.795,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aila Leana Sampana,2021-01-01,
ILN-3035,LUZON,REGION I,ILOCOS NORTE,PAOAY,NAGBACALAN,2009,18.11364801,120.5230166,"ILN-3035 Is located in front of welcome arc of Purok Pasaranay along provincial road. It is mounted at the center island. Mark is the head of a 3 inch concrete nail embedded and centered on a 30cm x 30cm x 100cm standard concrete monument protruding by about 20cm., with the inscription; ILN-3035 PRS-92 DENR FNSP R-1",2015,Gravity,2015.83,18.1136646388889,120.523021447222,0.02,2,76.017,0.04,2,39.58901325817617,237882.74657,2004523.34144,51,18.11539751388889,120.5217435333333,44.39333,2003599.015,449384.625,3,237746.231,2004596.361,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aila Leana Sampana,2021-01-01,
ILN-3036,LUZON,REGION I,ILOCOS NORTE,PAOAY,CAYUBOG,2009,18.06224429,120.4950248,"ILN-3036 Is located at Brgy. Cayubog. It is inside the lot of Mr. Avelino Abuce, from the intersection, it is about 40m west of second electric post. Mark is the head of a 3 inch concrete nail embedded and centered on a 30cm x 30cm x 100cm standard concrete monument protruding by about 20cm., with the insscription; ILN-3036 PRS-92 DENR-FNSP R-1",2015,Gravity,2015.83,18.0622612027778,120.495029838889,0.02,2,42.909,0.04,2,6.473387657057053,234841.80453,1998871.87796,51,18.06399164166667,120.4937506944444,11.18468,1997917.661,446406.386,3,234705.096,1998944.951,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aila Leana Sampana,2021-01-01,
ILN-3037,LUZON,REGION I,ILOCOS NORTE,PAOAY,SURGUI,2009,18.082356,120.5393537,"ILN-3037 Is located before the welcome arc of Brgy. Surgui, northern portion of welcome arc. It is intervisible to ILN-3038. Mark is the head of a 3 inch concrete nail embedded and centered on a 30cm x 30cm x 100cm standard concrete monument protruding by about 20cm., with the inscription; ""ILN-3037 PRS-92 DENR-FNSP R-1"".",2015,Gravity,2015.83,18.0823727305556,120.539358533333,0.02,2,48.289,0.04,2,11.67679286709748,239566.17491,2001035.50971,51,18.08410341944444,120.5380799138889,16.52401,2000131.192,451104.911,3,239429.564,2001108.455,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aila Leana Sampana,2021-01-01,
ILN-3038,LUZON,REGION I,ILOCOS NORTE,PAOAY,PASIL,2009,18.088512,120.5422225,"ILN-3038 Is located within the Brgy. Pasil, It is around 15m North of the bridge and also around 10m away from the welcome marker of Surgui. It is intervisible to ILN-3037. Kgd. Roy Saducos witness the construction of monument. Mark is the head of a 3 inch concrete nail embedded and centered on a 30cm x 30cm x 100cm standard concrete monument protruding by about 20cm, with the incription; ""ILN-3038 PRS-92 DENR-FNSP R-1"".",2015,Gravity,2015.83,18.0885286805556,120.542227227778,0.02,2,50.185,0.04,2,13.57791431973106,239879.03046,2001713.04625,51,18.09025967222222,120.5409487555555,18.43322,2000811.764,451410.284,3,239742.443,2001785.987,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aila Leana Sampana,2021-01-01,
ILN-3040,LUZON,REGION I,ILOCOS NORTE,PAOAY,NANGUYUDAN,2009,18.11489445,120.5549155,"ILN-3040 Is located on the southern portion of the waiting shed within the barangay boundary of Baay, Batac and Brgy. Nanguyudan, Paoay. It is inside the center island. Mark is the head of a 3 inch concrete nail embedded and centered on a 30cm x 30cm x 100cm standard concrete monument protruding by about 20cm., with the inscription; ""ILN-3040 PRS-92 DENR FNSP R-1"".",2015,Gravity,2015.83,18.1149110666667,120.554920266667,0.02,2,75.206,0.04,2,38.61642214162757,241261.83079,2004616.21623,51,18.11664334166667,120.5536424277778,43.50995,2003728.424,452760.976,3,241125.341,2004689.135,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aila Leana Sampana,2021-01-01,
ILN-3204,LUZON,REGION I,ILOCOS NORTE,CITY OF LAOAG,"BGY. NO. 47, BENGCAG",2007,18.18774966,120.5563253,"ILN-3204 From Laoag City going to Vigan City, turn right after Gilbert Bridge and travel for about 3 km. to reach Brgy. Bengcag. Station is located N of Km. Post No. 489. Mark is the head of a 4 in. copper nail centered and embedded on a 20 cm. x 20 cm. concrete monument, with inscriptions ""ILN-3204 2007 NAMRIA"".",2015,Gravity,2015.83,18.1877655222222,120.556329588889,0.02,2,45.28,0.04,2,8.90443352274881,241518.28065,2012680.6473,51,18.18950206944444,120.5550534277778,13.8188,2011791.589,452929.818,3,241382.036,2012753.615,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aila Leana Sampana,2021-01-01,
ILN-3209,LUZON,REGION I,ILOCOS NORTE,CITY OF LAOAG,"BGY. NO. 52-A, SAN MATEO",2007,18.17349461,120.6320491,"ILN-3209 From Laoag City proper, travel E along the Nat'l. Highway for about 5 km until reaching Km. Post No. 492 at Brgy. San Mateo. From the said Km. post, turn left and continue traveling for about 50 m until reaching the station. Station is located at the NW corner of a bridge, 3 m from station ILN-3208. Mark is the head of a 4 in. copper nail centered and embedded on a 20 cm x 20 cm x 2 cm cement putty, with inscriptions ""ILN-3209 2007 NAMRIA"".",2015,Gravity,2015.83,18.1735106472222,120.632053694444,0.02,2,55.551,0.04,2,18.69216907880115,249511.46832,2010997.33136,51,18.17524475277778,120.6307773111111,23.86175,2010195.923,460937.452,3,249375.228,2011070.045,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aila Leana Sampana,2021-01-01,
ILN-3211,LUZON,REGION I,ILOCOS NORTE,CITY OF LAOAG,"BGY. NO. 39, SANTA ROSA",2007,18.16940773,120.5430833,"ILN-3211 From Laoag City Proper, travel along the Nat'l. Highway for about 1 km. going to the Mun. of San Nicolas then turn left going to the direction of the Laoag Int'l. Airport. Continue traveling for about 1 km. and take a left turn taking the route going to Fort Ilocandia then turn right until reaching Brgy. Santa Rosa. Station is located 1 m. NE of the basketball court, 3 m. NE of the brgy. road centerline. Mark is the head of a 4 in. copper nail centered and embedded on a 20 cm. x 20 cm. concrete monument, with inscriptions ""ILN-3211 2007 NAMRIA"".",2015,Gravity,2015.83,18.1694237277778,120.543087833333,0.02,2,42.703,0.04,2,6.346503824327236,240089.74098,2010668.54896,51,18.171159475,120.5418112277778,11.21348,2009764.989,451523.858,3,239953.425,2010741.546,51,0.0,0.0,0.0,0.0,0.0,2017-01-01,Aila Leana Sampana,2021-01-01,
