STATION_NAME,ELEVATION_(M),DATUM,REFERENCE_TIDE_STATION,TIDAL_SERIES,Std_Dev_(+/-),ACCURACY_CLASS,ORDER_OF_ACCURACY,YEAR_SURVEYED,FIXING_METHOD,YEAR_COMPUTED_x,ENCODER,DATE_UPDATED,REFERENCE_FILE,ISLAND_GROUP,REGION,PROVINCE,CITY_or_MUNICIPALITY,BARANGAY,YEAR_ESTABLISHED,LATITUDE,LONGITUDE,DESCRIPTION,YEAR_COMPUTED_y
IL-1041,4.4985,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.01914,1-Centimeter,2nd Order,2013,Differential Leveling,2016,Aila Leana Sampana,08/26/2022 9:39:22 AM,,VISAYAS,REGION VI,ILOILO,CITY OF ILOILO,CALAHUNAN,2013.0,10.712828,122.53319,"IL-1041 Is located beside electric post situated on riprap an open canal along Calajunan road. The marked is approximately 100 m east from Mandurriao District Public Cemetery. Mark is the head of a 4"" in. copper nail set flushed on a cement putty with inscription ""IL-1041, 2013, NAMRIA"".",2016.0
IL-1042,7.0518,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.016827,1-Centimeter,2nd Order,2013,Differential Leveling,2016,Joel Panes Jr.,05/24/2016 10:41:01 AM,,VISAYAS,REGION VI,ILOILO,CITY OF ILOILO,OÑATE DE LEON,2013.0,10.7173416666667,122.536686111111,"IL-1042 Is located at the entrance gate o ""Espousal of Our Lady Parish Church"" and on the west side of the mark is near a Mandurriao police station. Mark is on the floor beside the barangay stairs. Mark is the head of a 4"" in. copper nailset flushed on a cement putty with inscriptions ""IL-1042, 2013, NAMRIA"".",2016.0
IL-1043,5.7753,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.0,,2nd Order,2013,Differential Leveling,2016,Aila Leana Sampana,08/26/2022 9:39:45 AM,,VISAYAS,REGION VI,ILOILO,CITY OF ILOILO,PALE BENEDICTO RIZAL,2013.0,10.718265,122.543685,"IL-1043 Is located at the main gate of Mandurriao High School along Q. Abeto street. The school is beside the ""Jesus Christ Church"". Mark is the head of a 4"" in. copper nail set flushed on a cement putty with inscriptions ""IL-1043, 2013 NAMRIA"".",2016.0
IL-1045,2.601,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.00586,1-Centimeter,2nd Order,2013,Differential Leveling,2016,Joel Panes Jr.,05/23/2016 3:29:23 PM,,VISAYAS,REGION VI,ILOILO,CITY OF ILOILO,NORTH FUNDIDOR,2013.0,10.6915555555556,122.534108333333,"IL-1045 Is located at the Barangay Hall of North-Fundidor. Mark is on the floor beside the barangay stairs. Mark is the head of a 4"" in. copper nailset flushed on a cement putty with inscriptions ""IL-1045, 2013, NAMRIA"".",2016.0
IL-111,6.8092,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.022636,2-Centimeter,1st Order,2010,Differential Leveling,2016,Melchor Degollado Jr,08/28/2019 1:19:47 PM,,VISAYAS,REGION VI,ILOILO,TIGBAUAN,PARARA NORTE,2010.0,10.6725277777778,122.368138888889,"BM IL-111 is in the Province of Iloilo,Municipality of Tigbauan,Brgy Tacuyong Parara Norte along Guimbal-Oton National road.The station is located atop the headwall of a box culvert at the corener of the road. Mark is the head of a 4"" copper nail set flush on a 15 cm x 15 cm cement putty with inscriptions ""IL-111"".",2016.0
IL-153,62.1361,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.024133,2-Centimeter,1st Order,2010,Differential Leveling,2016,Melchor Degollado Jr,08/28/2019 1:22:09 PM,,VISAYAS,REGION VI,ILOILO,TIGBAUAN,DAPDAP,2010.0,10.7395277777778,122.354666666667,"BM IL-153 is in the Province of Iloilo,Municipality of Tigbauan,Brgy Dapdap along Tigbauan-Leon National road. The station is a concrete monument located on the ground ,12 meters from Brgy Dapadap Welcome Sign and 4.20 meters from the road centerline.It is also on the right side of the road going to Leon. Mark is the head of a 4"" copper nail set flush on a 20 cm x 20 cm concrete monument buried deep and protruding 10 meters above the ground level with inscriptions ""IL-153,2010,NAMRIA"".",2016.0
IL-240,2.2838,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.015013,1-Centimeter,2nd Order,1993,Differential Leveling,2016,Aila Leana Sampana,08/26/2022 9:54:55 AM,,VISAYAS,REGION VI,ILOILO,CITY OF ILOILO,MOLO BOULEVARD,1993.0,10.69674,122.543908,"BM IL-240 Station is in the island of Panay, city of Iloilo, barangay Molo. It is located at the Molo public plaza at the sidewalk of Gen. Luna street, about 2.7 m. west of a concrete electric post. Mark is the head of a copper nail set flush on a cement putty with inscriptions ""BM IL-240, 1993, NAMRIA"".",2016.0
IL-241,2.048,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.0,,1st Order,1993,Differential Leveling,2016,Aila Leana Sampana,08/26/2022 9:55:03 AM,,VISAYAS,REGION VI,ILOILO,CITY OF ILOILO,SOUTH FUNDIDOR,1993.0,10.689294,122.529035,"BM IL-241 Station is in the island of Panay, city of Iloilo, barangay South Fundidor. It is located at the center of a concrete culvert about 150 m. west of the house of city Mayor M. Malabor. Mark is the hed of a copper nail set flush on a cement putty with inscriptions ""BM IL-241, 1993, NAMRIA"".",2016.0
IL-242,2.6949,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.013671,1-Centimeter,2nd Order,1993,Differential Leveling,2016,Aila Leana Sampana,08/26/2022 9:55:12 AM,,VISAYAS,REGION VI,ILOILO,CITY OF ILOILO,SAN JOSE (AREVALO),1993.0,10.681353,122.51733,"BM IL-242 Is in the Island of Panay, City of Iloilo, Brgy. Arevalo. It is located at the NE corner of the approach of a concrete bridge in Yulo Drive. It is about 14 m. NE of the center of the bridge. Mark is the head of a copper nail set flush on a cement putty with inscriptions ""BM IL-242, 1993, NAMRIA"".",2016.0
IL-243,2.834,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.0,,1st Order,1993,Differential Leveling,2016,Christian Samin,05/17/2022 1:19:44 PM,,VISAYAS,REGION VI,ILOILO,CITY OF ILOILO,MOLO BOULEVARD,1993.0,10.6906611111111,122.510247222222,"IL-243 Station is in the Province of Iloilo, City of Iloilo, Barangay Sto. Domingo, Arevalo. It is located at the of the culvert about 2.4 meters in length and 0.4 m. in width. Mark is the head of a copper nail set flush on a cement putty with inscriptions ""BM IL-243, 1993, NAMRIA"".",2017.0
IL-305,117.6753,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.0,,2nd Order,1995,Differential Leveling,2016,Aila Leana Sampana,2022-02-09 08:26:14,,VISAYAS,REGION VI,ILOILO,SAN RAFAEL,POBLACION,1995.0,11.179281,122.829298,"IL-305 is in the island of Panay, province of Iloilo, municipality of San Rafael, at the town proper. Located inside the compound of San Rafael High School in the base of the school's flagpole, about 0.50 m W of the flagpole. Mark is the head of a 4-inch copper nail cemented flush on the concrete base with inscription ""IL-305,1995 NAMRIA"".",2016.0
IL-326,50.3363,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.0,,1st Order,2007,Differential Leveling,2016,Aila Leana Sampana,2022-02-09 08:28:06,,VISAYAS,REGION VI,ILOILO,CABATUAN,BANGUIT,2007.0,10.869807,122.493425,"BM IL-326 From Iloilo City travel NW for about 22 km to Brgy. Banguit municipality of Cabatuan. The station is located on the concrete base of the Street light, 8 m NE of the road centerline. The street light is beside the driveway leading to the house with a green wall, 20 m NW of a native furniture shop, 25 m NW of a scrap shop, 200 m SE of Cabatuan Public cemetery.",2016.0
IL-548,5.8261,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.052222,5-Centimeter,1st Order,2008,Differential Leveling,2016,Melchor Degollado Jr,08/28/2019 8:36:44 AM,,VISAYAS,REGION VI,ILOILO,ZARRAGA,ILAYA POBLACION ,2008.0,10.8290277777778,122.609111111111,"Mark is the head of a 4"" copper nail set flushed & centered on a cement putty 15 x 15 cm with inscriptions BM IL-548 2008 NAMRIA BM IL-548 is in the Province of Iloilo,Municipality of Zarraga,Brgy Poblacion Ilaya along Iloilo-Roxas National road.the station is located atop the headwall of a box culvert ,on the right side of the road going to Roxas and about 205 meters from KM Post 42.it is also 15 meters from the junction of Zarraga-Cabilauan road.",2016.0
IL-554,17.8011,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.048401,5-Centimeter,1st Order,2008,Differential Leveling,2016,Melchor Degollado Jr,08/28/2019 8:13:21 AM,,VISAYAS,REGION VI,ILOILO,POTOTAN,DAWIS,2008.0,10.8795833333333,122.61125,"Mark is the head of 4"" copper nail set flushed & centered on a cement putty 16 x 16 cm with inscriptions BM IL-554 2008 NAMRIA. BM IL-554 is located on top of the east wing of RCPC headwall, 4.o meter east of road centerline leading to the province of Capiz 100 meters north of Dawis crossing and about 200 meters south from KM Post 22.",2016.0
IL-569,32.5301,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.036869,5-Centimeter,1st Order,2008,Differential Leveling,2016,Melchor Degollado Jr,08/28/2019 8:08:02 AM,,VISAYAS,REGION VI,ILOILO,DINGLE,TABUGON,2008.0,11.02075,122.633138888889,"Mark is the head of a 4"" copper nail set flushed & centered on a cement putty 0.16 x 0.16 m. with inscriptions ""BM IL-569; 2008; NAMRIA"". BM IL-569 is located on the approach of a Center Island of a junction road leading to Dingle Town Proper, 5.0 m. East of road centerline leading to the Province of Capiz and about 100 m. SW from Panay Diesel Power Plant.",2016.0
IL-572,31.894,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.0,,1st Order,2008,Differential Leveling,2016,Aila Leana Sampana,2022-02-09 08:57:47,,VISAYAS,REGION VI,ILOILO,DINGLE,TINOCUAN,2008.0,11.0475833333043,122.620694444093,"BM IL-572 Is located on top of a concrete block of Ulian Bridge approach 1.0 m. South from the SE pedestal of bridge railing and 3.5 m. east of road centerline leading to the Province of Capiz.Mark is the head of a 4"" copper nail set flshed & centered on a cement putty 0.16 x 0.16 m. with inscription ""BM IL-572 2008 NAMRIA.",2016.0
IL-697,56.7339,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.011441,1-Centimeter,1st Order,2013,Differential Leveling,2016,Melchor Degollado Jr,2019-09-09 13:02:28,,VISAYAS,REGION VI,ILOILO,CALINOG,CABAGIAO,2013.0,11.1303055555556,122.553527777778,"BM-IL-697 is in the Province of Iloilo, Municipality of Calinog, Brgy. Cabagiao along Passi-Calinog National road. The station is located on top of a sidewalk of Baje Bridge 4 meters from the road centerline and 30 meters from the welcome monument .It is also 32 meters from thge waiting shed. Mark is the head of a 4 in. copper nail set flush on 15 cm. x 15 cm cement putty with inscriptions ""IL-697, 2013, NAMRIA"".",2016.0
IL-698,73.6947,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.01363,1-Centimeter,1st Order,2013,Differential Leveling,2016,Aila Leana Sampana,2022-02-09 09:10:30,,VISAYAS,REGION VI,ILOILO,CALINOG,CABAGIAO,2013.0,11.1352777777778,122.558333333333,"BM-IL-698 is in the Province of Iloilo, Municipality of Calinog, Brgy. Cabagiao along provincial road. The station is located on top of the concrete foundation of Brgy San Nicolas welcome monument ,5 meters from the road centerline and 20 meters from Ruth Beloso residence.It is also 8 meters from the wooden electric post. Mark is the head of a 4 in. copper nail set flush on 15 cm. x 15 cm cement putty with inscriptions ""IL-698, 2013, NAMRIA"".",2016.0
IL-699,96.4307,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.018521,2-Centimeter,1st Order,2013,Differential Leveling,2016,Melchor Degollado Jr,09/16/2019 8:45:30 AM,,VISAYAS,REGION VI,ILOILO,BINGAWAN,CAIROHAN,2013.0,11.1535277777778,122.564833333333,"BM-IL-699 is in the Province of Iloilo, Municipality of Bingawan, Brgy. Cairohan along provincial road. The station is located on top of the concrete foundation of DSWD,KALAHI CIDSS Project monument ,3.20 meters from the road centerline and 1 meter from DSWD Community Infrastructure Information Board and 5 meters from Rodrigo Roblesa residence. Mark is the head of a 4 in. copper nail set flush on 15 cm. x 15 cm cement putty with inscriptions ""IL-699, 2013, NAMRIA"".",2016.0
IL-700,101.3885,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.020799,2-Centimeter,1st Order,2013,Differential Leveling,2016,Melchor Degollado Jr,09/16/2019 8:45:55 AM,,VISAYAS,REGION VI,ILOILO,BINGAWAN,TUBOD,2013.0,11.15725,122.573916666667,"BM-IL-700 is in the Province of Iloilo, Municipality of Bingawan, Brgy. Tubod along the provincial road. The station is located on top of the concrete foundation of DSWD,KALAHI CIDSS Project monument , 6 meters from the road centerline and 2 meters from the waiting shed.It is also 20 meters from Edgar Sumagasay residence. Mark is the head of a 4 in. copper nail set flush on 15 cm. x 15 cm cement putty with inscriptions ""IL-700, 2013, NAMRIA"".",2016.0
IL-701 (ILO-3970),75.898,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.007683,1-Centimeter,1st Order,2011,Differential Leveling,2016,Aila Leana Sampana,08/26/2022 1:17:37 PM,,VISAYAS,REGION VI,ILOILO,CALINOG,CARVASANA,2011.0,11.1163055555556,122.527416666667,"BM-IL-701 is in the Province of Iloilo, Municipality of Calinog, Brgy. Carvasana along the provincial road. The station is a concrete monument located on the ground,1.50 meters from Carvasana Elementary School and 5 meters from the road centerline .It is also 4 meters from the waiting shed,5 meters from Tanod Outpost and 7 meters from the junction leading to the Brgy Hall. Mark is the head of a 4 in. copper nail set flush on 20 cm. x 20 cm concrete monument buried deep and protruding 0.10 meters above the ground level with inscriptions ""ILO-3970, 2011, LMS-6"".",2016.0
IL-702,87.8132,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.011626,1-Centimeter,1st Order,2013,Differential Leveling,2016,Melchor Degollado Jr,2019-09-09 13:06:15,,VISAYAS,REGION VI,ILOILO,CALINOG,CARVASANA,2013.0,11.1157777777778,122.516527777778,"BM-IL-702 is in the Province of Iloilo, Municipality of Calinog, Brgy. Carvasana along the provincial road. The station is located atop the headwall of a box culvert ,3.20 meters from the road centerline and 20 meters from the waiting shed.It is also 25 meters from the junction leading to Alogmawa. Mark is the head of a 4 in. copper nail set flush on 15 cm. x 15 cm cement putty with inscriptions ""IL-702, 2013, NAMRIA"".",2016.0
IL-703,104.989,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.014033,1-Centimeter,1st Order,2013,Differential Leveling,2016,Aila Leana Sampana,2022-02-09 09:10:46,,VISAYAS,REGION VI,ILOILO,CALINOG,TABUCAN,2013.0,11.1171944444444,122.50875,"BM-IL-703 is in the Province of Iloilo, Municipality of Calinog, Brgy. Tabucan along the provincial road. The station is located on top of a concrete stair of waiting shed ,5 meters from the road centerline and 10 meters from Rommel Castillo residence. Mark is the head of a 4 in. copper nail set flush on 15 cm. x 15 cm cement putty with inscriptions ""IL-703, 2013, NAMRIA"".",2016.0
IL-704,131.1942,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.008227,1-Centimeter,1st Order,2013,Differential Leveling,2016,Melchor Degollado Jr,2019-11-09 08:31:01,,VISAYAS,REGION VI,ILOILO,LAMBUNAO,POBLACION ILAWOD,2013.0,11.0551944444444,122.487527777778,"BM-IL-704 is in the Province of Iloilo, Municipality of Lambunao, Brgy. Poblacion Ilawod along the provincial road. The station is located on atop the headwall of a box culvert,5 meters from the road centerline and 2 meters from railings.It is also 5 meters from Zenaida Arsenal residence. Mark is the head of a 4 in. copper nail set flush on 15 cm. x 15 cm cement putty with inscriptions ""IL-704, 2013, NAMRIA"".",2016.0
IL-705,114.0106,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.011259,1-Centimeter,1st Order,2013,Differential Leveling,2016,Melchor Degollado Jr,2019-11-09 08:31:43,,VISAYAS,REGION VI,ILOILO,LAMBUNAO,PUNGSOD,2013.0,11.0505833333333,122.493472222222,"BM-IL-705 is in the Province of Iloilo, Municipality of Lambunao, Brgy. Poblacion along Pototan - Lambunao National road. The station is located on atop the headwall of a box culvert,3.20 meters from the road centerline and 35 meters from the Brgy Welcome Monument.It is also 15 meters from the Basketball court and 20 meters from the Chapel. Mark is the head of a 4 in. copper nail set flush on 15 cm. x 15 cm cement putty with inscriptions ""IL-705, 2013, NAMRIA"".",2016.0
IL-706,99.956,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.01333,1-Centimeter,1st Order,2013,Differential Leveling,2016,Aila Leana Sampana,2022-02-09 09:10:58,,VISAYAS,REGION VI,ILOILO,LAMBUNAO,BURIRAO,2013.0,11.0468888888889,122.499666666667,"BM-IL-706 is in the Province of Iloilo, Municipality of Lambunao, Brgy. Burirao along Pototan - Lambunao National road. The station is located on the top of concrete foundation of Brgy Burirao Welcome at the junction of the National highway and a road leading to Brgy Burirao and 5 meters from the both sides of the road centerline. Mark is the head of a 4 in. copper nail set flush on 15 cm. x 15 cm cement putty with inscriptions ""IL-706, 2013, NAMRIA"".",2016.0
IL-707,85.7536,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.01691,2-Centimeter,1st Order,2013,Differential Leveling,2016,Melchor Degollado Jr,09/16/2019 8:46:29 AM,,VISAYAS,REGION VI,ILOILO,LAMBUNAO,BURIRAO,2013.0,11.0403333333333,122.5065,"BM-IL-707 is in the Province of Iloilo, Municipality of Lambunao, Brgy. Burirao along the Provincial road. The station is located on the top of the concrete slab KALAHI faucet,3 meters from the road centerline and 14 meters from Arturo Libalib residence. Mark is the head of a 4 in. copper nail set flush on 15 cm. x 15 cm cement putty with inscriptions ""IL-706, 2013, NAMRIA"".",2016.0
IL-708,87.5404,Mean Sea Level (MSL),Caticlan Aklan Tide Station,2008-2010,0.018308,2-Centimeter,1st Order,2013,Differential Leveling,2016,Aila Leana Sampana,2022-02-09 09:11:08,,VISAYAS,REGION VI,ILOILO,LAMBUNAO,TUBUNGAN,2013.0,11.0452222222222,122.502638888889,"BM-IL-708 is in the Province of Iloilo, Municipality of Lambunao, Brgy. Tubungan along the Provincial road. The station is located on the top of the concrete foundation of a steel post of KALAHI CIDSS Information Board,3 meters from the centerline of the road going to Brgy Poong and 9 meters from the centerline of the road leading to Brgy Legayada.It is also 35 meters from the kilometr post 53 and 30 meters from the waiting shed. Mark is the head of a 4 in. copper nail set flush on 15 cm. x 15 cm cement putty with inscriptions ""IL-708, 2013, NAMRIA"".",2016.0
